audienceScore,criticsScore,emsId,fallbackPosterUrl,id,isVideo,mediaUrl,mpxId,posterUri,releaseDateText,title,trailerUrl,type
"{'score': '97', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '80', 'sentiment': 'positive'}",ca3e29b0-acca-3344-bad2-db5017362610,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ca3e29b0-acca-3344-bad2-db5017362610,True,/m/agent_revelation,1855132739794,https://resizing.flixster.com/NBZam4e6qa1dEi-j-D1u2mmIXTI=/180x258/v2/https://resizing.flixster.com/DOxEfdCSMCeq8Qg-59zZ2H-7wU4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2UyMzA4ODM1LTNlZWMtNDA0ZC1iNWJkLTMzMTVkOWU3YjA2Ni5qcGc=,"Streaming Jan 22, 2021",Agent Revelation,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/7CY_v2U50jAT,action
"{'score': '97', 'sentiment': 'positive'}",{'certifiedAttribute': ''},4012da74-0f74-3e48-99d0-0480b0c25794,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,4012da74-0f74-3e48-99d0-0480b0c25794,True,/m/shifting_gears,1174475843703,https://resizing.flixster.com/ysBd_E3RUkkcSL11HgwpO7JZRl4=/180x258/v2/https://flxt.tmsimg.com/assets/p15132032_p_v8_aa.jpg,"Streaming Mar 23, 2018",Shifting Gears,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/0VLhV1iZvO2B,action
"{'score': '97', 'sentiment': 'positive'}",{'certifiedAttribute': ''},e79c24ef-2c62-4549-8a62-288d30cd8750,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e79c24ef-2c62-4549-8a62-288d30cd8750,False,/m/an_hour_to_kill,None,https://resizing.flixster.com/D0lfiF54GHEj0GY5Z-RraALLOD0=/180x258/v2/https://resizing.flixster.com/uuZa5soRqSZ7qmZSXyl8wmOb7VM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2I5ZThkMDFiLWViZjYtNDYzNC1hMjcxLTAzNGJiZjkxMjVhNy53ZWJw,"Streaming Oct 21, 2019",An Hour to Kill,None,action
"{'score': '97', 'sentiment': 'positive'}",{'certifiedAttribute': ''},494821fd-ef32-36f2-bdf9-33eb0b818eb1,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,494821fd-ef32-36f2-bdf9-33eb0b818eb1,False,/m/gundam_the_movie,None,https://resizing.flixster.com/ApM5EQSCcZHoqvfx5TtShYA5P_4=/180x258/v2/https://flxt.tmsimg.com/assets/p12931286_v_v8_aa.jpg,"Streaming Feb 20, 2017",Mobile Suit Gundam: The Origin III -- Dawn of Rebellion,None,action
"{'score': '97', 'sentiment': 'positive'}",{'certifiedAttribute': ''},13cd25d7-091e-391c-9343-489ecf778d70,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,13cd25d7-091e-391c-9343-489ecf778d70,False,/m/sadda_haq,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Apr 9, 2020",Sadda Haq,None,action
"{'score': '96', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '96', 'sentiment': 'positive'}",6aa34ef5-f4c0-3e76-a5ea-9b9a1fa9dceb,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6aa34ef5-f4c0-3e76-a5ea-9b9a1fa9dceb,True,/m/raiders_of_the_lost_ark,1198248515967,https://resizing.flixster.com/dUQX3K6OwY-VmTqPfLAuJttOBYM=/180x258/v2/https://flxt.tmsimg.com/assets/p7719_p_v8_ab.jpg,"Streaming Jan 28, 2014",Raiders of the Lost Ark,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/rbPR3Bro60Pm,action
"{'score': '96', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '76', 'sentiment': 'positive'}",262a9c51-54fb-3a7b-ba38-c8d8042ada8b,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,262a9c51-54fb-3a7b-ba38-c8d8042ada8b,True,/m/bad_boys_for_life,1636386883734,https://resizing.flixster.com/YS1wOWfM7DlFai9btalqpnIm0BM=/180x258/v2/https://flxt.tmsimg.com/assets/p12028834_p_v8_ab.jpg,"Streaming Mar 31, 2020",Bad Boys for Life,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/QBd9o1Ctirmj,action
"{'score': '96', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '93', 'sentiment': 'positive'}",e2bff218-467b-3595-ae11-c62d690641ad,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e2bff218-467b-3595-ae11-c62d690641ad,True,/m/star_wars_a_new_hope,1106963523715,https://resizing.flixster.com/o1i4G_fmPjN2Bbc4bnFbKs7ziB4=/180x258/v2/https://flxt.tmsimg.com/assets/p4407_p_v12_ab.jpg,"Streaming Oct 10, 2016",Star Wars: Episode IV -- A New Hope,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/Kulwe0bkx2QZ,action
"{'score': '96', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '94', 'sentiment': 'positive'}",c92fefc6-90b8-3d38-a6fe-125ae7248b8c,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,c92fefc6-90b8-3d38-a6fe-125ae7248b8c,True,/m/kingdom,1568974403996,https://resizing.flixster.com/bpoxFEJmHAkdYvgosBYjRP0Yf-E=/180x258/v2/https://resizing.flixster.com/duE23N0gpnh9ptiObdhJiApwZRY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzFkNGY2MDEyLTc3MTUtNDBmNS1hOTJiLWU0NzlhM2U1OTE0Yi53ZWJw,"Streaming Jan 21, 2020",Kingdom,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/ednfScbfWDnQ,action
"{'score': '96', 'sentiment': 'positive'}",{'certifiedAttribute': ''},0fa1d138-8e4d-3710-841b-fddf064d416c,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,0fa1d138-8e4d-3710-841b-fddf064d416c,False,/m/killer_bean_forever,None,https://resizing.flixster.com/qvBoG2e8n79Q6Gx_1faaRfpsQpA=/180x258/v2/https://flxt.tmsimg.com/assets/p17717122_p_v8_aa.jpg,"Streaming Dec 18, 2020",Killer Bean Forever,None,action
"{'score': '96', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '80', 'sentiment': 'positive'}",ecf5f4b6-afb9-31b5-b51a-6f373cd9676a,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ecf5f4b6-afb9-31b5-b51a-6f373cd9676a,False,/m/soorarai_pottru,None,https://resizing.flixster.com/sssjNHVommJtYPh5yNyr3VVt-NU=/180x258/v2/https://flxt.tmsimg.com/assets/p17982732_p_v8_aa.jpg,"Streaming Nov 13, 2020",Soorarai Pottru,None,action
"{'score': '96', 'sentiment': 'positive'}",{'certifiedAttribute': ''},b255fafd-e82d-4f2f-9265-7fd5d98d4f13,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b255fafd-e82d-4f2f-9265-7fd5d98d4f13,False,/m/the_misadventures_of_mistress_maneater,None,https://resizing.flixster.com/cyLZAjvRudniOB6r1JiooLSDJA4=/180x258/v2/https://resizing.flixster.com/-SbNMAXTnWYm_8AuCmX251t_33M=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2M1ZjY2MTVhLTZiY2ItNDM3Yi1iNWM0LTE3NDhiOWYzYTZkZC5qcGc=,"Streaming Oct 30, 2020",The Misadventures of Mistress Maneater,None,action
"{'score': '96', 'sentiment': 'positive'}",{'certifiedAttribute': ''},c0ef116d-7a55-35f3-94b8-96e525dba68a,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,c0ef116d-7a55-35f3-94b8-96e525dba68a,False,/m/primal_tales_of_savagery,None,https://resizing.flixster.com/CX9g-AhoBDeikDu92R-Q1Rx8Tk0=/180x258/v2/https://flxt.tmsimg.com/assets/p17787506_v_v8_aa.jpg,"Streaming Jan 10, 2020",Primal: Tales of Savagery,None,action
"{'score': '96', 'sentiment': 'positive'}",{'certifiedAttribute': ''},6750db6f-122a-3265-8ff7-f478daf93cda,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6750db6f-122a-3265-8ff7-f478daf93cda,False,/m/betrayed_2018,None,https://resizing.flixster.com/6eHJGX4AM5l9dCIv_kEk0Qdrn-o=/180x258/v2/https://flxt.tmsimg.com/assets/p15933832_p_v8_aa.jpg,"Streaming Oct 2, 2018",Betrayed,None,action
"{'score': '96', 'sentiment': 'positive'}",{'certifiedAttribute': ''},a34ccc64-f3fd-371c-872e-77d98a5cda00,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a34ccc64-f3fd-371c-872e-77d98a5cda00,False,/m/eureka-seven,None,https://resizing.flixster.com/0Argrr174N8rUZeC7WaKxCYYSfg=/180x258/v2/https://flxt.tmsimg.com/assets/p14868278_p_v8_aa.jpg,"Streaming Jul 31, 2018",Eureka Seven Hi-Evolution 1,None,action
"{'score': '96', 'sentiment': 'positive'}",{'certifiedAttribute': ''},e36aa719-e9dd-3b42-9704-a9f2dbdd4f90,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e36aa719-e9dd-3b42-9704-a9f2dbdd4f90,False,/m/les-tontons-flingeurs-crooks-in-clover-monsieur-gangster,None,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,"Streaming Aug 10, 2016",Crooks in Clover,None,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '90', 'sentiment': 'positive'}",e30a2b53-f8e0-35f2-a0a2-cac777f4bdc1,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,e30a2b53-f8e0-35f2-a0a2-cac777f4bdc1,True,/m/spider_man_far_from_home,1517777475890,https://resizing.flixster.com/hgLRXZzXoHy_VWpthyW-3O-UI_U=/180x258/v2/https://flxt.tmsimg.com/NowShowing/177947/177947_ac.jpg,"Streaming Aug 27, 2019",Spider-Man: Far From Home,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/zBsb8ahucfv1,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '74', 'sentiment': 'positive'}",b1498922-c735-3ac6-8bdf-5d96c0bc6e72,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,b1498922-c735-3ac6-8bdf-5d96c0bc6e72,True,/m/leon_the_professional,1095837763832,https://resizing.flixster.com/c0XH5gqlJnK9Gn8K2GMi9yQdz9U=/180x258/v2/https://flxt.tmsimg.com/assets/p16059_p_v8_ae.jpg,"Streaming Jan 1, 2013",The Professional,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/WCNk_QQZvbJJ,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '85', 'sentiment': 'positive'}",03484964-afc4-3bf0-bb16-b5d67448c047,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,03484964-afc4-3bf0-bb16-b5d67448c047,False,/m/ip_man_4_the_finale,None,https://resizing.flixster.com/xQW0JIV_txKEtLrXUM-0FCdx7Vk=/180x258/v2/https://flxt.tmsimg.com/assets/p17585581_p_v8_ab.jpg,"Streaming Dec 25, 2019",Ip Man 4: The Finale,None,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '90', 'sentiment': 'positive'}",3658915b-a09c-42bb-93a4-a65ab0b54c4d,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,3658915b-a09c-42bb-93a4-a65ab0b54c4d,True,/m/article_15,1535034947530,https://resizing.flixster.com/_Q2WqaSNqgjgVUZhQoHY2EriytY=/180x258/v2/https://resizing.flixster.com/VT6vzcwwQiv2o0LLxXP2Yylwb9Q=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzc1NzhkNjBhLWExNDItNDFhNS1hNTgzLWJhOTUzMjczYjM5My53ZWJw,"Streaming Sep 6, 2019",Article 15,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/8BPUeO4LErMG,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '93', 'sentiment': 'positive'}",88c36a61-3147-3a67-9b2e-a2901e59ed6c,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,88c36a61-3147-3a67-9b2e-a2901e59ed6c,True,/m/terminator_2_judgment_day,1577146435633,https://resizing.flixster.com/JYld_HoUpfTZv4N_OBhwUw70Igs=/180x258/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,"Streaming Aug 10, 2016",Terminator 2: Judgment Day,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/zl5_pCJdMNHV,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '94', 'sentiment': 'positive'}",15ed49e4-e741-3467-8711-102d85be0493,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,15ed49e4-e741-3467-8711-102d85be0493,False,/m/infernal_affairs,None,https://resizing.flixster.com/Pk4dMdKh65DSShfOIBZefD5eaxM=/180x258/v2/https://flxt.tmsimg.com/assets/p35012_p_v8_ac.jpg,"Streaming Nov 8, 2016",Infernal Affairs,None,action
"{'score': '95', 'sentiment': 'positive'}",{'certifiedAttribute': ''},efd74904-a209-4efa-910e-fc8bab568fa8,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,efd74904-a209-4efa-910e-fc8bab568fa8,False,/m/mad_heidi,None,https://resizing.flixster.com/KSXjtSWdKnyOAJrZRqbUmrJC-AA=/180x258/v2/https://resizing.flixster.com/73X4a-7z_XhO820dB8Og4y-WzEo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI5Mzc5ZjQxLTY2MTMtNDhmOS05YjEzLTA3ZDA4MWJmYmUxYy5qcGc=,"Streaming Dec 8, 2022",Mad Heidi,None,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '80', 'sentiment': 'positive'}",c4198e3f-886c-37b6-ab30-c02269291cbf,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,c4198e3f-886c-37b6-ab30-c02269291cbf,True,/m/sword_art_online_the_movie_progressive_aria_of_a_starless_night,1979694147968,https://resizing.flixster.com/Eoe5HUM7Qmh0fZabGeXIvAO0blg=/180x258/v2/https://resizing.flixster.com/qC8jbN-J38ylx1GoE6QnNzDK6CE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzEyZGFlYzQyLTJmOGEtNDNhNy05MTVjLWU2YzYyYzA1OTJlOS5wbmc=,"Streaming Nov 24, 2022",Sword Art Online the Movie -Progressive- Aria of a Starless Night,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/ADVboSyWUQke,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '93', 'sentiment': 'positive'}",ad7a57b5-020a-3bc3-ac0d-0d8bfbfcaf58,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ad7a57b5-020a-3bc3-ac0d-0d8bfbfcaf58,False,/m/sherlock-jr,None,https://resizing.flixster.com/88WZoBuwI9UxwvRKx7LrEEZkiik=/180x258/v2/https://flxt.tmsimg.com/assets/p9816_p_v8_ae.jpg,"Streaming Jul 9, 2019","Sherlock, Jr.",None,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",c296b58f-f309-3d1e-8a08-3df0fc149b6a,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,c296b58f-f309-3d1e-8a08-3df0fc149b6a,False,/m/sanjuro,None,https://resizing.flixster.com/7dUjiW3CIwCXXGYsJFPCV82und0=/180x258/v2/https://flxt.tmsimg.com/assets/p48389_p_v8_ab.jpg,"Streaming Jan 14, 2017",Sanjuro,None,action
"{'score': '95', 'sentiment': 'positive'}",{'certifiedAttribute': ''},310b2c3c-88cc-3ca2-93e3-c3bfc810bfb3,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,310b2c3c-88cc-3ca2-93e3-c3bfc810bfb3,True,/m/all_about_the_money,936708675600,https://resizing.flixster.com/hq0lfy-gumHo58UXlBN-WO9z0VQ=/180x258/v2/https://flxt.tmsimg.com/assets/p14012533_p_v8_aa.jpg,"Streaming Jun 2, 2017",All About the Money,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/dTMeK2hWbic_,action
"{'score': '95', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '100', 'sentiment': 'positive'}",d46d98bb-950d-3cac-a921-6e086b02fa63,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,d46d98bb-950d-3cac-a921-6e086b02fa63,True,/m/trouble_is_my_business_2017,1196309571825,https://resizing.flixster.com/Lj-SIIRLsiFKbUjgySHumcuTUGE=/180x258/v2/https://resizing.flixster.com/2Zpya5Si4vomH-TLqmGAA5ZaKnQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzE4Mzk2ODIwLTMwZmYtNGM5Yy04ODJmLTE1NTRmZGVlYTIxNi53ZWJw,"Streaming Mar 29, 2018",Trouble Is My Business,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/TWQr4cJl5kqt,action
"{'score': '95', 'sentiment': 'positive'}",{'certifiedAttribute': ''},3798109f-ef10-349c-b2df-1eefb2d93f4c,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,3798109f-ef10-349c-b2df-1eefb2d93f4c,False,/m/glass_jaw,None,https://resizing.flixster.com/6QNJ1ER-dMaqj45ZFPpa702xpjk=/180x258/v2/https://flxt.tmsimg.com/assets/p15843515_p_v8_aa.jpg,"Streaming Oct 26, 2018",Glass Jaw,None,action
"{'score': '95', 'sentiment': 'positive'}",{'certifiedAttribute': ''},3501a8fa-7454-3995-b379-a3cf75747a9e,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,3501a8fa-7454-3995-b379-a3cf75747a9e,False,/m/cops_vs_thugs,None,https://resizing.flixster.com/Km4Im2gA83QYu1hlfxVkO9rtCLs=/180x258/v2/https://flxt.tmsimg.com/assets/p11923219_p_v7_aa.jpg,"Streaming Oct 5, 2017",Cops vs. Thugs,None,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '83', 'sentiment': 'positive'}",70e5cd12-1b65-37df-b95b-7a5728faf7c1,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,70e5cd12-1b65-37df-b95b-7a5728faf7c1,True,/m/star_wars_episode_vi_return_of_the_jedi,1114097219935,https://resizing.flixster.com/6CwYIKtINZ8dFcc3-K9qcWoQwtg=/180x258/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,"Streaming Apr 10, 2015",Star Wars: Episode VI -- Return of the Jedi,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/Jq7UOfmVhrEP,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '84', 'sentiment': 'positive'}",f03e65c8-70e8-34e2-bd3f-1a2efd916f3a,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,f03e65c8-70e8-34e2-bd3f-1a2efd916f3a,True,/m/batman_begins,1770405955816,https://resizing.flixster.com/p7wDM-MfIeE5r2liODNE66dT30g=/180x258/v2/https://flxt.tmsimg.com/NowShowing/48435/48435_aa.jpg,"Streaming Sep 9, 2009",Batman Begins,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/jvTSY2zmthFm,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '88', 'sentiment': 'positive'}",fc28be84-81c7-3d80-ad46-388cc687af8b,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,fc28be84-81c7-3d80-ad46-388cc687af8b,False,/m/indiana_jones_and_the_last_crusade,None,https://resizing.flixster.com/S6XhJ3mlkOtXcLfzCq35bFSz-DY=/180x258/v2/https://flxt.tmsimg.com/assets/p11642_p_v12_av.jpg,"Streaming Jan 28, 2014",Indiana Jones and the Last Crusade,None,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '80', 'sentiment': 'positive'}",a00071da-c39b-44f7-a4ef-176ac83e4cca,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,a00071da-c39b-44f7-a4ef-176ac83e4cca,True,/m/free_guy,1907379779602,https://resizing.flixster.com/NYp1BUABmOLbCd8NvtBJwx2vafE=/180x258/v2/https://resizing.flixster.com/CYiiqRNGrTZ1O8qqdsUVx6lVsHw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2U1NzRmM2YxLWJmZjctNDYzNS05Mjk4LTVmOGM4NGJiMTQwMS5qcGc=,"Streaming Sep 27, 2021",Free Guy,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/QJtdRFxsrkcI,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '94', 'sentiment': 'positive'}",62800336-736f-3393-bd03-c31106741746,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,62800336-736f-3393-bd03-c31106741746,True,/m/die_hard,1341380675608,https://resizing.flixster.com/iqUfUKgMXG08xTN3rGzddGeTQtE=/180x258/v2/https://flxt.tmsimg.com/assets/p10255_p_v8_aw.jpg,"Streaming Sep 2, 2014",Die Hard,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/euVHspJxnKfv,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '98', 'sentiment': 'positive'}",90e35ce9-3f7e-3eb4-b2e5-7df6c74430a4,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,90e35ce9-3f7e-3eb4-b2e5-7df6c74430a4,True,/m/1000617-aliens,1162625603785,https://resizing.flixster.com/3_lqox5iRtAmChoIFAA9mGF4frc=/180x258/v2/https://flxt.tmsimg.com/assets/p9384_v_v8_bg.jpg,"Streaming Mar 1, 2013",Aliens,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/mExfJRSdjtBE,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '72', 'sentiment': 'positive'}",396cdf9f-2ac4-3190-b17f-1e26ec92d426,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,396cdf9f-2ac4-3190-b17f-1e26ec92d426,False,/m/tombstone,None,https://resizing.flixster.com/2s6sZecmod22j1iyzyKZdDfe3PA=/180x258/v2/https://flxt.tmsimg.com/assets/p15292_p_v8_am.jpg,"Streaming Jul 1, 2014",Tombstone,None,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '84', 'sentiment': 'positive'}",21e612f5-896e-346f-b49b-536b5eb10d65,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,21e612f5-896e-346f-b49b-536b5eb10d65,True,/m/nobody_2021,1830162499822,https://resizing.flixster.com/2AotFfvzZPCW-HdnKWMpS3EG-4w=/180x258/v2/https://flxt.tmsimg.com/assets/p17851008_p_v12_ah.jpg,"Streaming Apr 15, 2021",Nobody,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/HnyXh2gz8jx5,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '34', 'sentiment': 'negative'}",60c10f32-39be-320e-b956-5ea291a88c00,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,60c10f32-39be-320e-b956-5ea291a88c00,True,/m/shaft_2019,1438599747879,https://resizing.flixster.com/qEvUYwgGaAncQr8J1GuPTHRrlOE=/180x258/v2/https://flxt.tmsimg.com/assets/p14892895_p_v8_ab.jpg,"Streaming Sep 10, 2019",Shaft,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/tjTi4a77KM6w,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': 'criticscertified', 'score': '94', 'sentiment': 'positive'}",6263201f-baf8-3312-a482-f8dec3edd662,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,6263201f-baf8-3312-a482-f8dec3edd662,True,/m/the_dark_knight,1816166467910,https://resizing.flixster.com/KxS5kNWtq8cEtjjZEN2uqdk_5kk=/180x258/v2/https://flxt.tmsimg.com/assets/p173378_p_v8_au.jpg,"Streaming Jun 14, 2010",The Dark Knight,https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/rwoPaPk_Hgng,action
"{'score': '94', 'sentiment': 'positive'}","{'certifiedAttribute': '', 'score': '97', 'sentiment': 'positive'}",ec9d9fe5-8448-35ac-9561-847349293ff8,//images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,ec9d9fe5-8448-35ac-9561-847349293ff8,True,/m/the_gangster_the_cop_the_devil,1530766915630,https://resizing.flixster.com/91580YruTE7OvAGrOoAMFSBHbmg=/180x258/v2/https://flxt.tmsimg.com/NowShowing/198080/198080_aa.jpg,"Streaming Oct 1, 2019","The Gangster, the Cop, the Devil",https://player.theplatform.com/p/NGweTC/pdk6_y__7B0iQTi4P/embed/select/media/XGb5Kbj2579n,action
